NACIONALIDAD,DOCUMENTACION,FECHA TRAMITE,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,DESTINO,MODALIDAD,VISA CATEGORIA,CLASE
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/05/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,2/04/15 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/15/2013 12:00:00 AM,FEMENINO,VIUDO,VENEZUELA,CARTAGENA,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/15/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,7/09/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,7/05/16 0:00,MASCULINO,SOLTERO,ESPA�A,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/13/2013 12:00:00 AM,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/12/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/09/14 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/12/14 0:00,MASCULINO,DIVORCIADO,PORTUGAL,BOGOTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,8/06/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/14/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/09/13 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/15/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,05/20/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,07/15/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/23/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,6/11/15 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/10/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,06/13/2014 12:00:00 AM,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,07/30/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/01/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,07/17/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,6/06/14 0:00,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/17/2015 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,3/05/19 0:00,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,M_TRABAJADOR,MIGRACI�N
VENEZOLANA,TRAMITADA,07/30/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/16/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,05/24/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,04/24/2019 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,M_CONYUGUE_COL,MIGRACI�N
VENEZOLANA,TRAMITADA,3/10/14 0:00,FEMENINO,CASADO,VENEZUELA,ARAUCA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/21/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/08/14 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/05/14 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/07/15 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/10/16 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/18/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/02/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/10/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,01/29/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/31/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/24/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,03/25/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/17/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,3/06/17 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/31/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,05/29/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/09/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,4/10/15 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/02/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/06/13 0:00,MASCULINO,CASADO,VENEZUELA,BARRANQUILLA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BARRANQUILLA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/11/15 0:00,MASCULINO,CASADO,VENEZUELA,BARRANQUILLA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/02/16 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,01/15/2016 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),CAMBIO_ENTIDAD_ACTIVIDAD
VENEZOLANA,TRAMITADA,12/15/2017 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,2/04/14 0:00,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,TRASPASO,(NO REGISTRA),CAMBIO_ENTIDAD_ACTIVIDAD
VENEZOLANA,TRAMITADA,6/12/14 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/31/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/02/13 0:00,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,8/02/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/28/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,6/04/15 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/02/13 0:00,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,1/09/14 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/05/14 0:00,MASCULINO,CASADO,VENEZUELA,PUERTO GAITAN,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,11/04/15 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,3/11/14 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/09/13 0:00,MASCULINO,CASADO,ESPA�A,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2013 12:00:00 AM,MASCULINO,(NO REGISTRA),VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/23/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/10/14 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,9/01/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/23/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/14/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/19/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,11/15/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/30/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/30/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/29/2013 12:00:00 AM,FEMENINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/20/2015 12:00:00 AM,FEMENINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,9/05/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/03/13 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/07/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/13/2015 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,09/13/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,ENVIGADO,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/18/2015 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/17/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BUCARAMANGA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/14/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BUCARAMANGA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/30/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/17/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/30/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/22/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,9/03/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,06/24/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,03/13/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/02/15 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/02/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/14/2015 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/29/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,RIOHACHA,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/30/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,9/02/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/30/2013 12:00:00 AM,MASCULINO,(NO REGISTRA),VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/30/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/03/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,02/26/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,9/11/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/02/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,9/06/13 0:00,FEMENINO,SOLTERO,VENEZUELA,FLORIDABLANCA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/02/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,9/05/13 0:00,MASCULINO,CASADO,VENEZUELA,PUERTO BOLIVAR,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/03/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/03/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/02/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/04/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/25/2013 12:00:00 AM,FEMENINO,SOLTERO,COLOMBIA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/27/2013 12:00:00 AM,FEMENINO,SOLTERO,COLOMBIA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/09/14 0:00,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BUCARAMANGA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2013 12:00:00 AM,MASCULINO,(NO REGISTRA),VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/04/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/30/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,4/02/14 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,4/10/15 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,04/18/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,09/27/2013 12:00:00 AM,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,10/01/13 0:00,FEMENINO,SOLTERO,ESTADOS UNIDOS,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/15/2013 12:00:00 AM,FEMENINO,DIVORCIADO,VENEZUELA,CALI,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/29/2014 12:00:00 AM,FEMENINO,DIVORCIADO,VENEZUELA,CALI,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,10/09/13 0:00,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/01/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/04/13 0:00,FEMENINO,(NO REGISTRA),VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/04/13 0:00,MASCULINO,CASADO,VENEZUELA,SANTA MARTA,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/01/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/03/13 0:00,MASCULINO,SOLTERO,VENEZUELA,PAMPLONA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,10/04/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/04/16 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/04/13 0:00,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/30/2015 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/30/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/04/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/03/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/07/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/04/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/01/14 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/14/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,TENJO,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,10/04/13 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,7/09/14 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/08/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,11/20/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,9/12/16 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
